,Unnamed: 0,fecha_opreal,hora_opreal,central_infotecnica_id,central_nombre,central_tipo,central_tipo_nemotecnico,generacion_real_mwh,generacion_real_ernc_mwh,fecha,fecha2
224365,50604,2019-10-05,2,544,PE SAN GABRIEL,Eólica,eolica,62.43,62.43,2019-10-05 1:00:00,2019-10-05 01:00:00
224373,51121,2019-10-05,3,544,PE SAN GABRIEL,Eólica,eolica,57.82,57.82,2019-10-05 2:00:00,2019-10-05 02:00:00
224381,51638,2019-10-05,4,544,PE SAN GABRIEL,Eólica,eolica,80.66,80.66,2019-10-05 3:00:00,2019-10-05 03:00:00
224389,52155,2019-10-05,5,544,PE SAN GABRIEL,Eólica,eolica,83.26,83.26,2019-10-05 4:00:00,2019-10-05 04:00:00
224397,52672,2019-10-05,6,544,PE SAN GABRIEL,Eólica,eolica,77.34,77.34,2019-10-05 5:00:00,2019-10-05 05:00:00
224405,53189,2019-10-05,7,544,PE SAN GABRIEL,Eólica,eolica,79.15,79.15,2019-10-05 6:00:00,2019-10-05 06:00:00
224413,53706,2019-10-05,8,544,PE SAN GABRIEL,Eólica,eolica,65.5,65.5,2019-10-05 7:00:00,2019-10-05 07:00:00
224421,54223,2019-10-05,9,544,PE SAN GABRIEL,Eólica,eolica,44.41,44.41,2019-10-05 8:00:00,2019-10-05 08:00:00
224429,54740,2019-10-05,10,544,PE SAN GABRIEL,Eólica,eolica,20.98,20.98,2019-10-05 9:00:00,2019-10-05 09:00:00
224437,55257,2019-10-05,11,544,PE SAN GABRIEL,Eólica,eolica,8.92,8.92,2019-10-05 10:00:00,2019-10-05 10:00:00
224445,55774,2019-10-05,12,544,PE SAN GABRIEL,Eólica,eolica,4.16,4.16,2019-10-05 11:00:00,2019-10-05 11:00:00
224453,56291,2019-10-05,13,544,PE SAN GABRIEL,Eólica,eolica,0.74,0.74,2019-10-05 12:00:00,2019-10-05 12:00:00
224461,56808,2019-10-05,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-05 13:00:00,2019-10-05 13:00:00
224469,57325,2019-10-05,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-05 14:00:00,2019-10-05 14:00:00
224477,57842,2019-10-05,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-05 15:00:00,2019-10-05 15:00:00
224485,58359,2019-10-05,17,544,PE SAN GABRIEL,Eólica,eolica,0.14,0.14,2019-10-05 16:00:00,2019-10-05 16:00:00
224493,58876,2019-10-05,18,544,PE SAN GABRIEL,Eólica,eolica,0.23,0.23,2019-10-05 17:00:00,2019-10-05 17:00:00
224501,59393,2019-10-05,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-05 18:00:00,2019-10-05 18:00:00
224509,59910,2019-10-05,20,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-05 19:00:00,2019-10-05 19:00:00
224517,60427,2019-10-05,21,544,PE SAN GABRIEL,Eólica,eolica,10.05,10.05,2019-10-05 20:00:00,2019-10-05 20:00:00
224525,60944,2019-10-05,22,544,PE SAN GABRIEL,Eólica,eolica,5.79,5.79,2019-10-05 21:00:00,2019-10-05 21:00:00
224533,61461,2019-10-05,23,544,PE SAN GABRIEL,Eólica,eolica,0.01,0.01,2019-10-05 22:00:00,2019-10-05 22:00:00
224541,61978,2019-10-05,24,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-05 23:00:00,2019-10-05 23:00:00
224556,62924,2019-10-06,1,544,PE SAN GABRIEL,Eólica,eolica,5.24,5.24,2019-10-06 0:00:00,2019-10-06 00:00:00
224557,62933,2019-10-06,24,544,PE SAN GABRIEL,Eólica,eolica,6.09,6.09,2019-10-06 23:00:00,2019-10-06 23:00:00
224565,63532,2019-10-06,2,544,PE SAN GABRIEL,Eólica,eolica,12.72,12.72,2019-10-06 1:00:00,2019-10-06 01:00:00
224573,64050,2019-10-06,3,544,PE SAN GABRIEL,Eólica,eolica,14.22,14.22,2019-10-06 2:00:00,2019-10-06 02:00:00
224581,64568,2019-10-06,4,544,PE SAN GABRIEL,Eólica,eolica,15.97,15.97,2019-10-06 3:00:00,2019-10-06 03:00:00
224589,65086,2019-10-06,5,544,PE SAN GABRIEL,Eólica,eolica,14.68,14.68,2019-10-06 4:00:00,2019-10-06 04:00:00
224597,65604,2019-10-06,6,544,PE SAN GABRIEL,Eólica,eolica,28.51,28.51,2019-10-06 5:00:00,2019-10-06 05:00:00
224605,66122,2019-10-06,7,544,PE SAN GABRIEL,Eólica,eolica,16.17,16.17,2019-10-06 6:00:00,2019-10-06 06:00:00
224613,66640,2019-10-06,8,544,PE SAN GABRIEL,Eólica,eolica,32.54,32.54,2019-10-06 7:00:00,2019-10-06 07:00:00
224621,67158,2019-10-06,9,544,PE SAN GABRIEL,Eólica,eolica,44.22,44.22,2019-10-06 8:00:00,2019-10-06 08:00:00
224629,67676,2019-10-06,10,544,PE SAN GABRIEL,Eólica,eolica,22.33,22.33,2019-10-06 9:00:00,2019-10-06 09:00:00
224637,68194,2019-10-06,11,544,PE SAN GABRIEL,Eólica,eolica,44.03,44.03,2019-10-06 10:00:00,2019-10-06 10:00:00
224645,68712,2019-10-06,12,544,PE SAN GABRIEL,Eólica,eolica,30.47,30.47,2019-10-06 11:00:00,2019-10-06 11:00:00
224653,69230,2019-10-06,13,544,PE SAN GABRIEL,Eólica,eolica,26.04,26.04,2019-10-06 12:00:00,2019-10-06 12:00:00
224661,69748,2019-10-06,14,544,PE SAN GABRIEL,Eólica,eolica,31.07,31.07,2019-10-06 13:00:00,2019-10-06 13:00:00
224669,70266,2019-10-06,15,544,PE SAN GABRIEL,Eólica,eolica,28.91,28.91,2019-10-06 14:00:00,2019-10-06 14:00:00
224677,70784,2019-10-06,16,544,PE SAN GABRIEL,Eólica,eolica,28.24,28.24,2019-10-06 15:00:00,2019-10-06 15:00:00
224685,71302,2019-10-06,17,544,PE SAN GABRIEL,Eólica,eolica,32.61,32.61,2019-10-06 16:00:00,2019-10-06 16:00:00
224693,71820,2019-10-06,18,544,PE SAN GABRIEL,Eólica,eolica,34.48,34.48,2019-10-06 17:00:00,2019-10-06 17:00:00
224701,72338,2019-10-06,19,544,PE SAN GABRIEL,Eólica,eolica,23.66,23.66,2019-10-06 18:00:00,2019-10-06 18:00:00
224709,72856,2019-10-06,20,544,PE SAN GABRIEL,Eólica,eolica,26.89,26.89,2019-10-06 19:00:00,2019-10-06 19:00:00
224717,73374,2019-10-06,21,544,PE SAN GABRIEL,Eólica,eolica,28.13,28.13,2019-10-06 20:00:00,2019-10-06 20:00:00
224725,73892,2019-10-06,22,544,PE SAN GABRIEL,Eólica,eolica,16.06,16.06,2019-10-06 21:00:00,2019-10-06 21:00:00
224733,74410,2019-10-06,23,544,PE SAN GABRIEL,Eólica,eolica,3.9,3.9,2019-10-06 22:00:00,2019-10-06 22:00:00
224741,74927,2019-10-07,1,544,PE SAN GABRIEL,Eólica,eolica,30.08,30.08,2019-10-07 0:00:00,2019-10-07 00:00:00
224749,75444,2019-10-07,2,544,PE SAN GABRIEL,Eólica,eolica,19.53,19.53,2019-10-07 1:00:00,2019-10-07 01:00:00
224757,75961,2019-10-07,3,544,PE SAN GABRIEL,Eólica,eolica,24.05,24.05,2019-10-07 2:00:00,2019-10-07 02:00:00
224765,76478,2019-10-07,4,544,PE SAN GABRIEL,Eólica,eolica,30.14,30.14,2019-10-07 3:00:00,2019-10-07 03:00:00
224773,76995,2019-10-07,5,544,PE SAN GABRIEL,Eólica,eolica,7.8,7.8,2019-10-07 4:00:00,2019-10-07 04:00:00
224781,77512,2019-10-07,6,544,PE SAN GABRIEL,Eólica,eolica,3.2,3.2,2019-10-07 5:00:00,2019-10-07 05:00:00
224789,78029,2019-10-07,7,544,PE SAN GABRIEL,Eólica,eolica,2.07,2.07,2019-10-07 6:00:00,2019-10-07 06:00:00
224797,78546,2019-10-07,8,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-07 7:00:00,2019-10-07 07:00:00
224805,79063,2019-10-07,9,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-07 8:00:00,2019-10-07 08:00:00
224813,79580,2019-10-07,10,544,PE SAN GABRIEL,Eólica,eolica,3.16,3.16,2019-10-07 9:00:00,2019-10-07 09:00:00
224821,80097,2019-10-07,11,544,PE SAN GABRIEL,Eólica,eolica,14.87,14.87,2019-10-07 10:00:00,2019-10-07 10:00:00
224829,80614,2019-10-07,12,544,PE SAN GABRIEL,Eólica,eolica,7.78,7.78,2019-10-07 11:00:00,2019-10-07 11:00:00
224837,81131,2019-10-07,13,544,PE SAN GABRIEL,Eólica,eolica,6.0,6.0,2019-10-07 12:00:00,2019-10-07 12:00:00
224845,81648,2019-10-07,14,544,PE SAN GABRIEL,Eólica,eolica,6.66,6.66,2019-10-07 13:00:00,2019-10-07 13:00:00
224853,82165,2019-10-07,15,544,PE SAN GABRIEL,Eólica,eolica,6.96,6.96,2019-10-07 14:00:00,2019-10-07 14:00:00
224861,82682,2019-10-07,16,544,PE SAN GABRIEL,Eólica,eolica,14.02,14.02,2019-10-07 15:00:00,2019-10-07 15:00:00
224869,83199,2019-10-07,17,544,PE SAN GABRIEL,Eólica,eolica,13.69,13.69,2019-10-07 16:00:00,2019-10-07 16:00:00
224877,83716,2019-10-07,18,544,PE SAN GABRIEL,Eólica,eolica,16.0,16.0,2019-10-07 17:00:00,2019-10-07 17:00:00
224885,84233,2019-10-07,19,544,PE SAN GABRIEL,Eólica,eolica,16.5,16.5,2019-10-07 18:00:00,2019-10-07 18:00:00
224893,84750,2019-10-07,20,544,PE SAN GABRIEL,Eólica,eolica,24.02,24.02,2019-10-07 19:00:00,2019-10-07 19:00:00
224901,85267,2019-10-07,21,544,PE SAN GABRIEL,Eólica,eolica,37.88,37.88,2019-10-07 20:00:00,2019-10-07 20:00:00
224909,85784,2019-10-07,22,544,PE SAN GABRIEL,Eólica,eolica,59.97,59.97,2019-10-07 21:00:00,2019-10-07 21:00:00
224917,86301,2019-10-07,23,544,PE SAN GABRIEL,Eólica,eolica,51.75,51.75,2019-10-07 22:00:00,2019-10-07 22:00:00
224925,86818,2019-10-07,24,544,PE SAN GABRIEL,Eólica,eolica,51.26,51.26,2019-10-07 23:00:00,2019-10-07 23:00:00
224933,87336,2019-10-08,1,544,PE SAN GABRIEL,Eólica,eolica,45.46,45.46,2019-10-08 0:00:00,2019-10-08 00:00:00
224941,87855,2019-10-08,2,544,PE SAN GABRIEL,Eólica,eolica,62.05,62.05,2019-10-08 1:00:00,2019-10-08 01:00:00
224949,88374,2019-10-08,3,544,PE SAN GABRIEL,Eólica,eolica,81.97,81.97,2019-10-08 2:00:00,2019-10-08 02:00:00
224957,88893,2019-10-08,4,544,PE SAN GABRIEL,Eólica,eolica,92.6,92.6,2019-10-08 3:00:00,2019-10-08 03:00:00
224965,89412,2019-10-08,5,544,PE SAN GABRIEL,Eólica,eolica,89.77,89.77,2019-10-08 4:00:00,2019-10-08 04:00:00
224973,89931,2019-10-08,6,544,PE SAN GABRIEL,Eólica,eolica,86.74,86.74,2019-10-08 5:00:00,2019-10-08 05:00:00
224981,90450,2019-10-08,7,544,PE SAN GABRIEL,Eólica,eolica,70.51,70.51,2019-10-08 6:00:00,2019-10-08 06:00:00
224989,90969,2019-10-08,8,544,PE SAN GABRIEL,Eólica,eolica,82.76,82.76,2019-10-08 7:00:00,2019-10-08 07:00:00
224997,91488,2019-10-08,9,544,PE SAN GABRIEL,Eólica,eolica,70.98,70.98,2019-10-08 8:00:00,2019-10-08 08:00:00
225005,92007,2019-10-08,10,544,PE SAN GABRIEL,Eólica,eolica,48.1,48.1,2019-10-08 9:00:00,2019-10-08 09:00:00
225013,92526,2019-10-08,11,544,PE SAN GABRIEL,Eólica,eolica,41.57,41.57,2019-10-08 10:00:00,2019-10-08 10:00:00
225021,93045,2019-10-08,12,544,PE SAN GABRIEL,Eólica,eolica,31.4,31.4,2019-10-08 11:00:00,2019-10-08 11:00:00
225029,93564,2019-10-08,13,544,PE SAN GABRIEL,Eólica,eolica,30.77,30.77,2019-10-08 12:00:00,2019-10-08 12:00:00
225037,94083,2019-10-08,14,544,PE SAN GABRIEL,Eólica,eolica,28.64,28.64,2019-10-08 13:00:00,2019-10-08 13:00:00
225045,94602,2019-10-08,15,544,PE SAN GABRIEL,Eólica,eolica,24.95,24.95,2019-10-08 14:00:00,2019-10-08 14:00:00
225053,95121,2019-10-08,16,544,PE SAN GABRIEL,Eólica,eolica,27.04,27.04,2019-10-08 15:00:00,2019-10-08 15:00:00
225061,95640,2019-10-08,17,544,PE SAN GABRIEL,Eólica,eolica,23.43,23.43,2019-10-08 16:00:00,2019-10-08 16:00:00
225069,96159,2019-10-08,18,544,PE SAN GABRIEL,Eólica,eolica,34.4,34.4,2019-10-08 17:00:00,2019-10-08 17:00:00
225077,96678,2019-10-08,19,544,PE SAN GABRIEL,Eólica,eolica,42.66,42.66,2019-10-08 18:00:00,2019-10-08 18:00:00
225085,97197,2019-10-08,20,544,PE SAN GABRIEL,Eólica,eolica,64.95,64.95,2019-10-08 19:00:00,2019-10-08 19:00:00
225093,97716,2019-10-08,21,544,PE SAN GABRIEL,Eólica,eolica,93.93,93.93,2019-10-08 20:00:00,2019-10-08 20:00:00
225101,98235,2019-10-08,22,544,PE SAN GABRIEL,Eólica,eolica,75.53,75.53,2019-10-08 21:00:00,2019-10-08 21:00:00
225109,98754,2019-10-08,23,544,PE SAN GABRIEL,Eólica,eolica,99.64,99.64,2019-10-08 22:00:00,2019-10-08 22:00:00
225117,99273,2019-10-08,24,544,PE SAN GABRIEL,Eólica,eolica,96.21,96.21,2019-10-08 23:00:00,2019-10-08 23:00:00
225125,99793,2019-10-09,1,544,PE SAN GABRIEL,Eólica,eolica,102.56,102.56,2019-10-09 0:00:00,2019-10-09 00:00:00
225133,100313,2019-10-09,2,544,PE SAN GABRIEL,Eólica,eolica,111.88,111.88,2019-10-09 1:00:00,2019-10-09 01:00:00
225141,100833,2019-10-09,3,544,PE SAN GABRIEL,Eólica,eolica,113.03,113.03,2019-10-09 2:00:00,2019-10-09 02:00:00
225149,101353,2019-10-09,4,544,PE SAN GABRIEL,Eólica,eolica,110.14,110.14,2019-10-09 3:00:00,2019-10-09 03:00:00
225157,101873,2019-10-09,5,544,PE SAN GABRIEL,Eólica,eolica,105.67,105.67,2019-10-09 4:00:00,2019-10-09 04:00:00
225165,102393,2019-10-09,6,544,PE SAN GABRIEL,Eólica,eolica,108.38,108.38,2019-10-09 5:00:00,2019-10-09 05:00:00
225173,102913,2019-10-09,7,544,PE SAN GABRIEL,Eólica,eolica,112.82,112.82,2019-10-09 6:00:00,2019-10-09 06:00:00
225181,103433,2019-10-09,8,544,PE SAN GABRIEL,Eólica,eolica,114.38,114.38,2019-10-09 7:00:00,2019-10-09 07:00:00
225189,103953,2019-10-09,9,544,PE SAN GABRIEL,Eólica,eolica,106.62,106.62,2019-10-09 8:00:00,2019-10-09 08:00:00
225197,104473,2019-10-09,10,544,PE SAN GABRIEL,Eólica,eolica,98.54,98.54,2019-10-09 9:00:00,2019-10-09 09:00:00
225205,104993,2019-10-09,11,544,PE SAN GABRIEL,Eólica,eolica,65.77,65.77,2019-10-09 10:00:00,2019-10-09 10:00:00
225213,105513,2019-10-09,12,544,PE SAN GABRIEL,Eólica,eolica,46.42,46.42,2019-10-09 11:00:00,2019-10-09 11:00:00
225221,106033,2019-10-09,13,544,PE SAN GABRIEL,Eólica,eolica,52.11,52.11,2019-10-09 12:00:00,2019-10-09 12:00:00
225229,106553,2019-10-09,14,544,PE SAN GABRIEL,Eólica,eolica,44.76,44.76,2019-10-09 13:00:00,2019-10-09 13:00:00
225237,107073,2019-10-09,15,544,PE SAN GABRIEL,Eólica,eolica,30.58,30.58,2019-10-09 14:00:00,2019-10-09 14:00:00
225245,107593,2019-10-09,16,544,PE SAN GABRIEL,Eólica,eolica,32.11,32.11,2019-10-09 15:00:00,2019-10-09 15:00:00
225253,108113,2019-10-09,17,544,PE SAN GABRIEL,Eólica,eolica,41.33,41.33,2019-10-09 16:00:00,2019-10-09 16:00:00
225261,108633,2019-10-09,18,544,PE SAN GABRIEL,Eólica,eolica,49.62,49.62,2019-10-09 17:00:00,2019-10-09 17:00:00
225269,109153,2019-10-09,19,544,PE SAN GABRIEL,Eólica,eolica,47.4,47.4,2019-10-09 18:00:00,2019-10-09 18:00:00
225277,109673,2019-10-09,20,544,PE SAN GABRIEL,Eólica,eolica,35.85,35.85,2019-10-09 19:00:00,2019-10-09 19:00:00
225285,110193,2019-10-09,21,544,PE SAN GABRIEL,Eólica,eolica,56.9,56.9,2019-10-09 20:00:00,2019-10-09 20:00:00
225293,110713,2019-10-09,22,544,PE SAN GABRIEL,Eólica,eolica,43.9,43.9,2019-10-09 21:00:00,2019-10-09 21:00:00
225301,111233,2019-10-09,23,544,PE SAN GABRIEL,Eólica,eolica,49.14,49.14,2019-10-09 22:00:00,2019-10-09 22:00:00
225309,111753,2019-10-09,24,544,PE SAN GABRIEL,Eólica,eolica,52.01,52.01,2019-10-09 23:00:00,2019-10-09 23:00:00
225317,112273,2019-10-10,1,544,PE SAN GABRIEL,Eólica,eolica,41.92,41.92,2019-10-10 0:00:00,2019-10-10 00:00:00
225325,112793,2019-10-10,2,544,PE SAN GABRIEL,Eólica,eolica,33.68,33.68,2019-10-10 1:00:00,2019-10-10 01:00:00
225333,113313,2019-10-10,3,544,PE SAN GABRIEL,Eólica,eolica,43.33,43.33,2019-10-10 2:00:00,2019-10-10 02:00:00
225341,113833,2019-10-10,4,544,PE SAN GABRIEL,Eólica,eolica,42.32,42.32,2019-10-10 3:00:00,2019-10-10 03:00:00
225349,114353,2019-10-10,5,544,PE SAN GABRIEL,Eólica,eolica,53.28,53.28,2019-10-10 4:00:00,2019-10-10 04:00:00
225357,114873,2019-10-10,6,544,PE SAN GABRIEL,Eólica,eolica,42.01,42.01,2019-10-10 5:00:00,2019-10-10 05:00:00
225365,115393,2019-10-10,7,544,PE SAN GABRIEL,Eólica,eolica,30.8,30.8,2019-10-10 6:00:00,2019-10-10 06:00:00
225373,115913,2019-10-10,8,544,PE SAN GABRIEL,Eólica,eolica,17.73,17.73,2019-10-10 7:00:00,2019-10-10 07:00:00
225381,116433,2019-10-10,9,544,PE SAN GABRIEL,Eólica,eolica,26.84,26.84,2019-10-10 8:00:00,2019-10-10 08:00:00
225389,116953,2019-10-10,10,544,PE SAN GABRIEL,Eólica,eolica,19.18,19.18,2019-10-10 9:00:00,2019-10-10 09:00:00
225397,117473,2019-10-10,11,544,PE SAN GABRIEL,Eólica,eolica,0.58,0.58,2019-10-10 10:00:00,2019-10-10 10:00:00
225405,117993,2019-10-10,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-10 11:00:00,2019-10-10 11:00:00
225413,118513,2019-10-10,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-10 12:00:00,2019-10-10 12:00:00
225421,119033,2019-10-10,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-10 13:00:00,2019-10-10 13:00:00
225429,119553,2019-10-10,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-10 14:00:00,2019-10-10 14:00:00
225437,120073,2019-10-10,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-10 15:00:00,2019-10-10 15:00:00
225445,120593,2019-10-10,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-10 16:00:00,2019-10-10 16:00:00
225453,121113,2019-10-10,18,544,PE SAN GABRIEL,Eólica,eolica,0.01,0.01,2019-10-10 17:00:00,2019-10-10 17:00:00
225461,121633,2019-10-10,19,544,PE SAN GABRIEL,Eólica,eolica,6.4,6.4,2019-10-10 18:00:00,2019-10-10 18:00:00
225469,122153,2019-10-10,20,544,PE SAN GABRIEL,Eólica,eolica,35.33,35.33,2019-10-10 19:00:00,2019-10-10 19:00:00
225477,122673,2019-10-10,21,544,PE SAN GABRIEL,Eólica,eolica,23.78,23.78,2019-10-10 20:00:00,2019-10-10 20:00:00
225485,123193,2019-10-10,22,544,PE SAN GABRIEL,Eólica,eolica,14.96,14.96,2019-10-10 21:00:00,2019-10-10 21:00:00
225493,123713,2019-10-10,23,544,PE SAN GABRIEL,Eólica,eolica,30.73,30.73,2019-10-10 22:00:00,2019-10-10 22:00:00
225501,124233,2019-10-10,24,544,PE SAN GABRIEL,Eólica,eolica,25.99,25.99,2019-10-10 23:00:00,2019-10-10 23:00:00
225509,124754,2019-10-11,1,544,PE SAN GABRIEL,Eólica,eolica,8.32,8.32,2019-10-11 0:00:00,2019-10-11 00:00:00
225517,125275,2019-10-11,2,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 1:00:00,2019-10-11 01:00:00
225525,125796,2019-10-11,3,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 2:00:00,2019-10-11 02:00:00
225533,126317,2019-10-11,4,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 3:00:00,2019-10-11 03:00:00
225541,126838,2019-10-11,5,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 4:00:00,2019-10-11 04:00:00
225549,127359,2019-10-11,6,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 5:00:00,2019-10-11 05:00:00
225557,127880,2019-10-11,7,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 6:00:00,2019-10-11 06:00:00
225565,128401,2019-10-11,8,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 7:00:00,2019-10-11 07:00:00
225573,128922,2019-10-11,9,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 8:00:00,2019-10-11 08:00:00
225581,129443,2019-10-11,10,544,PE SAN GABRIEL,Eólica,eolica,0.57,0.57,2019-10-11 9:00:00,2019-10-11 09:00:00
225589,129964,2019-10-11,11,544,PE SAN GABRIEL,Eólica,eolica,0.01,0.01,2019-10-11 10:00:00,2019-10-11 10:00:00
225597,130485,2019-10-11,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 11:00:00,2019-10-11 11:00:00
225605,131006,2019-10-11,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 12:00:00,2019-10-11 12:00:00
225613,131527,2019-10-11,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 13:00:00,2019-10-11 13:00:00
225621,132048,2019-10-11,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-11 14:00:00,2019-10-11 14:00:00
225629,132569,2019-10-11,16,544,PE SAN GABRIEL,Eólica,eolica,6.08,6.08,2019-10-11 15:00:00,2019-10-11 15:00:00
225637,133090,2019-10-11,17,544,PE SAN GABRIEL,Eólica,eolica,15.3,15.3,2019-10-11 16:00:00,2019-10-11 16:00:00
225645,133611,2019-10-11,18,544,PE SAN GABRIEL,Eólica,eolica,19.21,19.21,2019-10-11 17:00:00,2019-10-11 17:00:00
225653,134132,2019-10-11,19,544,PE SAN GABRIEL,Eólica,eolica,13.84,13.84,2019-10-11 18:00:00,2019-10-11 18:00:00
225661,134653,2019-10-11,20,544,PE SAN GABRIEL,Eólica,eolica,19.58,19.58,2019-10-11 19:00:00,2019-10-11 19:00:00
225669,135174,2019-10-11,21,544,PE SAN GABRIEL,Eólica,eolica,15.1,15.1,2019-10-11 20:00:00,2019-10-11 20:00:00
225677,135695,2019-10-11,22,544,PE SAN GABRIEL,Eólica,eolica,35.42,35.42,2019-10-11 21:00:00,2019-10-11 21:00:00
225685,136216,2019-10-11,23,544,PE SAN GABRIEL,Eólica,eolica,16.83,16.83,2019-10-11 22:00:00,2019-10-11 22:00:00
225693,136737,2019-10-11,24,544,PE SAN GABRIEL,Eólica,eolica,18.26,18.26,2019-10-11 23:00:00,2019-10-11 23:00:00
225701,137256,2019-10-12,1,544,PE SAN GABRIEL,Eólica,eolica,3.27,3.27,2019-10-12 0:00:00,2019-10-12 00:00:00
225709,137775,2019-10-12,2,544,PE SAN GABRIEL,Eólica,eolica,6.0,6.0,2019-10-12 1:00:00,2019-10-12 01:00:00
225717,138294,2019-10-12,3,544,PE SAN GABRIEL,Eólica,eolica,2.05,2.05,2019-10-12 2:00:00,2019-10-12 02:00:00
225725,138813,2019-10-12,4,544,PE SAN GABRIEL,Eólica,eolica,14.86,14.86,2019-10-12 3:00:00,2019-10-12 03:00:00
225733,139332,2019-10-12,5,544,PE SAN GABRIEL,Eólica,eolica,34.05,34.05,2019-10-12 4:00:00,2019-10-12 04:00:00
225741,139851,2019-10-12,6,544,PE SAN GABRIEL,Eólica,eolica,51.04,51.04,2019-10-12 5:00:00,2019-10-12 05:00:00
225749,140370,2019-10-12,7,544,PE SAN GABRIEL,Eólica,eolica,20.3,20.3,2019-10-12 6:00:00,2019-10-12 06:00:00
225757,140889,2019-10-12,8,544,PE SAN GABRIEL,Eólica,eolica,5.03,5.03,2019-10-12 7:00:00,2019-10-12 07:00:00
225765,141408,2019-10-12,9,544,PE SAN GABRIEL,Eólica,eolica,6.38,6.38,2019-10-12 8:00:00,2019-10-12 08:00:00
225773,141927,2019-10-12,10,544,PE SAN GABRIEL,Eólica,eolica,5.22,5.22,2019-10-12 9:00:00,2019-10-12 09:00:00
225781,142446,2019-10-12,11,544,PE SAN GABRIEL,Eólica,eolica,22.21,22.21,2019-10-12 10:00:00,2019-10-12 10:00:00
225789,142965,2019-10-12,12,544,PE SAN GABRIEL,Eólica,eolica,20.6,20.6,2019-10-12 11:00:00,2019-10-12 11:00:00
225797,143484,2019-10-12,13,544,PE SAN GABRIEL,Eólica,eolica,11.85,11.85,2019-10-12 12:00:00,2019-10-12 12:00:00
225805,144003,2019-10-12,14,544,PE SAN GABRIEL,Eólica,eolica,12.69,12.69,2019-10-12 13:00:00,2019-10-12 13:00:00
225813,144522,2019-10-12,15,544,PE SAN GABRIEL,Eólica,eolica,17.84,17.84,2019-10-12 14:00:00,2019-10-12 14:00:00
225821,145041,2019-10-12,16,544,PE SAN GABRIEL,Eólica,eolica,22.07,22.07,2019-10-12 15:00:00,2019-10-12 15:00:00
225829,145560,2019-10-12,17,544,PE SAN GABRIEL,Eólica,eolica,30.58,30.58,2019-10-12 16:00:00,2019-10-12 16:00:00
225837,146079,2019-10-12,18,544,PE SAN GABRIEL,Eólica,eolica,39.62,39.62,2019-10-12 17:00:00,2019-10-12 17:00:00
225845,146598,2019-10-12,19,544,PE SAN GABRIEL,Eólica,eolica,50.52,50.52,2019-10-12 18:00:00,2019-10-12 18:00:00
225853,147117,2019-10-12,20,544,PE SAN GABRIEL,Eólica,eolica,49.96,49.96,2019-10-12 19:00:00,2019-10-12 19:00:00
225861,147636,2019-10-12,21,544,PE SAN GABRIEL,Eólica,eolica,55.12,55.12,2019-10-12 20:00:00,2019-10-12 20:00:00
225869,148155,2019-10-12,22,544,PE SAN GABRIEL,Eólica,eolica,65.0,65.0,2019-10-12 21:00:00,2019-10-12 21:00:00
225877,148674,2019-10-12,23,544,PE SAN GABRIEL,Eólica,eolica,75.67,75.67,2019-10-12 22:00:00,2019-10-12 22:00:00
225885,149193,2019-10-12,24,544,PE SAN GABRIEL,Eólica,eolica,102.86,102.86,2019-10-12 23:00:00,2019-10-12 23:00:00
225900,150128,2019-10-13,1,544,PE SAN GABRIEL,Eólica,eolica,125.16,125.16,2019-10-13 0:00:00,2019-10-13 00:00:00
225901,150157,2019-10-13,13,544,PE SAN GABRIEL,Eólica,eolica,93.78,93.78,2019-10-13 12:00:00,2019-10-13 12:00:00
